in-store,age,items,amount,region
0,66,2,383.32,2
0,71,2,437.91,2
1,28,6,168.3,3
0,40,8,395.22,2
1,54,3,518.01,4
0,48,4,1820,3
0,50,6,75.059,2
1,69,5,774.32,1
0,50,3,1071.6,3
1,26,7,539.98,4
1,29,3,739.09,4
0,40,6,2785.4,3
0,51,6,437.42,2
0,60,8,389.9,2
1,52,4,630.3,3
1,28,4,875.81,3
0,24,5,187.48,3
0,23,7,451.29,4
0,38,6,1212.1,4
1,27,7,560.05,1
0,50,6,2157.6,4
0,28,5,2781.1,4
1,32,4,764.71,4
1,48,8,708.99,1
1,39,6,1514.5,1
1,34,1,552.53,3
1,34,1,1411.1,4
1,39,1,403.21,4
0,35,3,404.21,2
1,51,8,322.63,3
0,35,2,2396.4,3
1,46,8,1820.2,1
0,28,6,615.4,4
0,40,6,941.82,4
0,45,4,304.82,2
0,75,6,225.4,2
0,54,1,308.16,4
0,63,4,258.68,3
1,46,4,1298.4,4
1,47,4,729.12,3
1,48,2,243.51,4
0,47,1,240.74,2
0,26,6,1253.3,4
0,20,4,322.39,4
1,41,2,452.82,4
1,54,3,1046.6,1
1,33,3,1171.7,4
0,48,3,461.98,4
1,24,8,517.61,1
1,43,6,596.33,3
0,75,4,135.14,2
1,53,6,345.44,3
1,47,2,72.292,1
1,54,1,70.179,1
0,54,6,2251.5,4
1,40,4,1143.5,1
1,63,4,449.08,1
1,37,4,227.02,1
1,32,3,1317.2,4
1,45,1,593.67,4
1,57,7,511.04,3
1,37,5,432.89,1
1,46,8,709.08,3
1,36,8,884.06,1
1,65,4,216.34,3
1,69,4,245.12,3
0,42,3,379.83,2
1,34,6,861.56,4
0,34,8,184.79,2
1,37,1,1409.6,4
0,32,2,40.541,2
1,40,7,1560.6,4
0,56,5,1969.9,3
1,33,1,55.074,4
0,44,8,348.96,2
1,32,2,179.78,4
1,33,7,467.23,1
0,52,1,504.74,3
1,38,4,735.43,4
1,34,7,401.92,1
0,35,7,2593.2,3
1,45,5,404.87,3
0,26,4,2793.3,4
1,33,8,146.85,4
0,34,6,29.316,2
1,73,5,625,1
1,30,2,263.17,1
0,55,4,337.39,4
0,60,4,1636.4,4
0,39,1,2618.9,4
1,44,2,1380.3,4
0,62,4,2690.9,4
0,53,1,44.742,2
1,37,6,922.38,1
0,81,3,50.948,2
1,42,3,550.35,4
1,55,5,1863.4,1
1,54,8,121.94,4
1,48,3,636.84,4
1,27,2,255.67,3
0,42,6,148.86,2
1,25,5,777.95,1
1,26,4,243.09,1
1,59,5,972.3,1
1,58,3,533.38,1
0,32,3,1359.4,4
1,22,8,1149.4,1
0,21,3,2256.5,4
0,74,6,498.51,2
0,57,1,2938,3
1,26,6,689.54,3
1,60,6,465.42,3
0,32,6,8.2141,2
1,22,1,509.56,1
1,69,5,499.4,1
0,31,3,1552.4,3
1,44,4,1428.8,4
0,83,5,472.36,2
0,32,7,2134.3,4
1,32,4,584,1
0,54,6,1348.3,4
1,31,2,175.25,1
1,45,7,1758.7,4
1,26,6,988.71,1
1,30,1,1974.3,1
0,24,8,193.67,4
1,58,2,212.86,3
1,42,5,437.06,3
0,49,4,1444.6,4
0,28,6,822.19,4
1,35,3,1761,4
0,46,6,2941.4,4
0,63,1,2091.3,3
0,53,2,169.11,2
1,27,4,496.75,1
0,57,5,199.93,2
1,70,2,668.47,1
0,37,1,392.29,2
1,32,5,868.85,3
1,53,6,350.79,1
1,52,6,1854.8,4
1,54,7,903,3
1,45,5,922.51,4
1,52,2,386.51,1
0,30,3,854.67,4
1,21,3,990.52,1
0,42,6,2982.6,4
0,69,4,63.331,2
1,60,6,602.17,1
1,34,1,1633.1,4
1,68,5,798.7,1
0,58,8,303.52,2
1,24,4,1784.9,1
1,30,3,424.78,4
0,28,3,2035.3,3
1,25,4,1028,4
0,58,4,291.11,2
0,39,3,2109,3
0,48,5,2422.1,4
1,65,2,915.89,1
1,26,6,896.98,3
0,37,5,2058.3,3
0,49,7,2729.3,4
0,36,1,113.27,2
0,29,7,687.65,3
0,49,4,273.02,4
0,49,6,488.28,2
0,43,7,2635.8,4
1,34,2,822.33,1
0,42,6,137.4,2
1,26,7,656.72,1
0,30,7,130.3,2
1,69,4,121.65,1
0,35,5,1853.9,4
0,56,7,2074.5,3
0,36,8,1424.9,3
1,30,5,1875.7,1
1,54,7,1164.8,4
1,28,6,1038.8,4
1,49,2,1374.8,1
1,30,4,145.88,1
0,43,6,2095,3
1,50,3,530.7,1
1,56,7,948.01,3
1,30,3,586.69,1
0,30,3,402.74,2
1,25,2,758.1,1
1,53,5,1331,4
0,32,8,1984.2,3
1,54,6,558.3,4
0,34,3,46.308,2
1,41,1,703.14,3
0,47,2,470.55,2
0,67,4,298.12,2
1,52,5,1322.1,4
1,37,5,872.83,1
0,77,2,169.32,2
0,74,5,72.959,2
0,29,6,167.02,2
1,29,1,855.06,1
0,39,5,40.88,2
0,38,2,1038.3,3
0,55,6,2878.9,4
0,46,2,378.11,2
1,37,2,1082.8,4
1,36,7,1927.3,4
0,55,6,2231.2,4
1,24,2,489.96,1
0,26,7,1506.2,4
0,54,6,407.54,2
0,81,4,107.31,2
1,44,7,685.04,1
0,54,5,51.657,2
0,48,7,823.99,3
1,31,6,979.63,1
1,26,7,1458.6,4
1,49,4,272.8,1
1,33,7,628.07,4
0,67,6,137.65,2
1,51,4,987.17,1
0,34,5,436.14,3
0,57,4,1323.8,3
0,60,5,2965.2,4
0,56,4,204.19,2
1,21,8,1674.1,4
1,41,7,1711.1,1
1,27,2,1903.9,4
1,34,4,1061.1,1
1,47,5,131.71,3
1,68,2,421.53,3
0,69,4,152.92,2
1,30,5,973.21,3
1,26,7,334.63,4
1,20,3,929.1,4
1,20,8,254.63,4
0,41,6,193.49,2
1,50,4,672.44,3
0,67,6,322.93,2
0,49,4,319.6,3
1,48,2,78.079,1
1,34,7,809.56,1
0,61,4,2706.8,3
0,59,8,1362.8,4
0,58,3,490.52,2
0,83,7,200.01,2
1,53,6,114.6,1
0,30,1,1893.8,3
0,52,2,828.06,3
1,41,4,157.57,1
0,46,5,239.25,2
1,24,6,578.31,4
1,49,6,984.48,1
0,45,7,153.68,2
1,40,7,231.55,1
1,46,4,614.61,4
0,53,3,146.88,4
0,63,7,388.76,2
1,29,4,544.2,1
1,31,6,887.68,4
0,66,6,309.67,2
1,68,6,780.85,3
0,21,2,1458.2,3
0,32,6,1318.7,4
1,71,6,634.37,1
0,31,4,2171.7,4
1,61,1,196.53,3
1,34,5,1174.2,4
0,62,2,1161.7,4
0,25,6,384.55,3
0,35,4,359.74,2
1,70,3,527.32,3
1,45,5,241.81,3
1,20,2,1460.5,1
0,53,4,2203.5,3
0,43,6,481.35,4
0,50,2,2089,4
1,27,2,972.4,3
0,57,6,2196.1,3
1,31,6,611.4,4
1,41,3,807.83,1
1,65,7,770.66,1
0,49,4,1339.9,3
0,26,6,971.51,4
1,19,4,194.62,4
1,47,7,141.06,1
0,28,3,806.73,4
1,41,5,1454.8,4
1,72,4,953.8,1
0,64,3,308.33,2
1,49,3,106.96,1
0,60,5,32.878,2
0,51,3,359.8,4
0,39,8,13.325,2
1,45,7,1652.9,4
0,57,3,369.82,4
1,28,4,727.43,3
0,48,4,2976.7,3
1,38,1,757.08,3
1,27,2,298.12,3
1,42,4,1561.2,1
0,37,1,1759.5,3
0,58,2,104.47,2
1,19,1,393.63,4
1,49,6,743.6,1
0,73,3,390.5,2
0,48,2,2915.7,4
0,64,3,215.3,2
0,47,3,369.58,3
1,30,3,524.18,1
0,57,8,1485.4,3
1,26,6,1568.9,1
0,60,7,1646.2,4
0,73,5,275.75,2
1,28,5,1814.6,4
0,55,8,806.96,4
0,52,1,1150.2,4
1,49,1,1908.2,4
1,58,6,133.86,3
1,47,6,124.05,3
1,23,2,333.19,4
1,28,6,565.52,4
0,29,3,412.11,2
1,39,2,883.87,4
0,70,6,212.76,2
1,25,7,353.11,1
1,68,7,346.09,3
0,37,6,1142.1,3
0,80,2,161.06,2
1,29,7,1500.5,4
1,39,6,1431,4
1,58,3,863.38,3
0,62,3,251.76,2
0,35,3,46.028,2
1,47,6,662.52,4
0,57,2,149.16,2
1,28,3,466.21,1
0,42,7,2579.2,4
1,53,2,475.51,4
0,43,4,558.33,4
1,47,2,538.25,3
0,85,6,154.73,2
1,24,2,1656.9,4
1,30,2,804.56,4
0,19,5,828.11,3
0,54,7,2733.5,3
1,26,7,240.95,3
1,43,3,386.23,3
0,36,7,2222.1,4
0,37,2,280.2,2
1,22,5,360.7,4
0,40,3,2844.3,4
1,26,3,212.67,1
1,50,8,612.85,1
0,30,2,252.52,2
0,31,1,2457.6,3
1,50,7,676.47,1
0,33,4,216.77,2
1,45,5,1733.4,4
0,55,2,498.02,2
0,25,8,2422.8,4
0,83,5,393.78,2
0,50,4,702.73,3
1,36,8,685.41,1
0,39,7,1985.3,4
0,62,4,230.04,4
0,30,2,17.124,2
0,55,6,73.833,2
1,41,5,418.63,4
1,55,4,380.4,4
1,37,2,543.63,3
0,46,8,2996.2,4
1,25,2,757.67,4
1,69,4,252.3,1
0,68,8,118.88,2
0,46,3,319.11,2
0,63,3,171.72,4
0,65,6,166.67,2
0,26,4,1117.6,3
0,47,6,719.5,4
0,76,6,251.26,2
1,21,1,688.72,4
0,35,7,175.53,2
0,40,4,439.46,2
1,20,8,612.39,4
1,56,1,466.26,3
1,65,6,178.51,1
0,62,4,357.97,2
0,43,7,1113.8,3
1,42,1,578.27,4
1,49,1,963.24,1
1,28,4,1217.9,4
0,85,1,58.074,2
0,36,5,289.41,2
0,32,5,490.72,2
1,31,5,530.15,1
0,20,3,1100.2,4
1,37,7,958.45,4
1,51,2,443.55,1
1,56,5,803,1
0,42,6,288.19,2
1,22,7,733.8,4
0,69,1,206.7,2
0,35,7,543.87,4
0,41,7,406.9,2
1,65,3,133.45,1
0,67,2,53.031,2
0,28,4,2902.9,4
0,34,5,305.36,2
0,37,6,36.881,2
0,24,3,2494.9,4
0,46,5,224.15,3
0,52,6,1861.3,4
1,35,3,544.78,3
0,21,2,431.88,4
1,63,7,177.91,1
1,29,7,1297.8,4
0,37,2,417.88,2
0,81,8,256.11,2
1,27,5,334.12,1
1,27,2,917.2,1
0,62,2,1872.6,4
1,40,6,1633.8,1
0,62,5,1959.3,3
0,44,2,184.41,4
0,52,4,395.55,2
1,35,3,118.16,3
1,55,2,1614.1,4
1,46,8,545.67,4
1,54,2,70.956,1
1,28,8,1028.2,1
1,26,7,1935.8,4
1,59,3,806.73,3
0,61,5,149.97,4
0,75,4,56.767,2
1,45,3,801.22,4
1,26,2,315.57,3
1,52,3,285.14,3
0,25,3,573.77,3
0,69,4,433.39,2
0,45,7,120.02,2
0,34,3,1066.5,4
1,67,2,367.68,3
1,63,5,857.29,3
0,28,8,2226.3,4
0,26,4,490.83,3
1,39,4,899.2,1
1,37,3,1058.3,1
1,44,3,1370.6,4
1,30,5,781.36,4
0,20,1,1774.8,4
0,84,2,165.25,2
0,51,7,141.42,2
1,40,4,1915.4,1
0,22,8,2974.3,3
1,20,5,1880.2,1
1,69,4,299.86,3
1,40,1,704.95,4
1,36,2,961.37,1
1,51,4,94.649,4
1,31,7,989.87,1
0,59,8,1666.1,4
1,67,7,58.789,3
0,34,5,191.71,4
1,49,5,937.43,1
0,58,2,1023.2,3
1,33,7,183.88,4
1,26,3,736.2,4
0,62,4,179.74,2
0,30,7,2559.3,4
0,59,1,1515.6,4
0,68,3,373.63,2
0,57,7,335.11,2
1,36,7,164.4,1
1,38,2,988.21,4
0,33,7,1311.4,4
0,34,5,1651.5,4
0,66,1,86.239,2
0,81,4,97.424,2
0,41,4,200.53,2
0,49,6,893.75,4
1,65,8,464.58,1
1,34,8,940.84,4
1,42,8,345.47,4
0,29,4,2875.3,4
1,25,4,988.48,3
0,33,8,21.372,2
0,31,7,323.34,2
1,52,7,952.9,4
0,49,3,198.23,2
1,36,2,1297.9,1
0,40,2,389.95,2
1,60,2,440.55,3
0,32,2,102.01,2
1,47,5,153.71,1
1,44,4,292.88,1
0,43,4,370.31,2
1,71,5,98.624,3
0,22,5,2652.9,3
1,52,2,987.22,1
1,24,2,421.32,4
0,63,6,466.68,2
0,55,5,497.83,2
1,30,4,954.23,3
1,65,5,505.62,3
1,41,7,1716.1,1
1,32,6,963.28,3
0,56,1,2675.7,4
1,40,7,323.71,1
1,28,3,1821.8,4
0,85,3,155.29,2
1,29,1,359.38,4
0,51,3,436.36,4
0,77,5,356.7,2
0,59,4,320.27,2
1,70,3,947.47,3
0,20,5,2424.7,4
0,63,2,75.068,2
1,50,2,236.99,3
1,43,5,977.38,3
1,64,4,258.79,1
0,55,6,1652.8,4
1,25,4,924.13,1
1,47,4,1617.1,4
1,40,7,1880.1,4
0,80,8,251.65,2
1,28,6,177.72,1
1,30,2,982.73,3
0,84,2,322.95,2
0,55,6,391.31,2
0,31,2,281.29,2
0,34,4,1146.6,4
1,30,1,1309.6,4
0,34,3,762.59,4
0,64,4,424.56,2
1,21,7,1785.3,1
1,25,1,532.3,3
0,51,6,66.995,2
1,34,6,439.38,3
0,82,5,305.77,2
0,29,3,461.68,3
1,30,5,453.47,1
0,40,7,884.37,3
1,46,2,1896.4,4
0,38,6,862,4
1,36,6,337.7,1
1,25,4,505.68,1
0,42,5,447.37,2
0,33,7,444.52,2
1,43,6,1682.8,4
0,33,5,1913.9,4
1,54,1,1530.5,4
0,60,4,1389.6,4
0,65,1,208.58,2
0,20,8,2085.6,3
1,30,3,889.29,1
0,59,6,134.5,2
1,41,4,237.48,1
1,36,8,1596.8,4
1,42,8,921.87,3
1,35,4,717.61,4
0,29,6,182.98,2
0,72,3,25.247,2
1,25,1,1613.6,1
1,45,4,1285.7,1
0,32,6,80.553,2
0,62,3,1589.6,4
1,56,7,708.8,1
0,60,3,1542,4
1,54,4,1836.6,1
0,54,4,496.52,4
0,60,8,234.42,2
1,28,6,1289.6,4
1,45,5,968.9,1
1,66,6,682.87,3
1,36,2,445.14,1
1,36,3,784.36,4
1,24,4,1556.6,4
0,29,5,474.5,2
1,28,7,609.48,4
0,32,4,461.2,2
1,62,6,853.29,1
0,34,6,1309.3,3
0,53,5,1176.7,4
0,81,7,402.52,2
0,33,4,281.22,2
1,65,7,84.294,3
1,57,4,577.21,3
1,22,8,1762.6,4
1,43,4,584.15,1
1,28,4,793.33,1
1,37,3,1509.6,4
0,60,5,2765.9,3
1,29,7,1275.3,4
1,30,8,1087.1,1
1,35,3,449.81,1
0,46,2,402.64,4
0,56,1,288.98,2
1,32,7,68.707,3
0,47,2,239.6,2
1,34,5,745.6,3
0,60,8,1872.4,3
1,46,2,528.36,1
0,35,5,943.17,4
1,42,1,197.25,1
0,44,8,311.49,2
1,51,4,952.46,1
0,20,4,379.13,3
1,53,8,1640,4
0,52,7,1135.7,3
1,39,6,232.26,4
1,53,7,966.97,1
0,60,5,1012.8,4
0,71,5,146.28,2
1,51,3,57.122,3
1,34,2,664.2,3
0,52,8,446.7,2
1,26,3,594.03,3
0,32,2,281.36,2
0,60,3,1143.1,3
1,46,8,1091.5,1
0,78,4,108.37,2
1,22,1,1908.6,4
0,50,4,235.36,2
0,70,1,230.22,2
0,56,4,121.85,2
1,21,3,607.42,1
0,80,6,294.45,2
0,58,6,2638.5,4
1,38,6,83.347,4
0,35,8,2978.6,4
1,51,1,685.97,3
0,41,6,2689.8,4
1,30,1,55.973,3
1,71,5,392.26,1
0,37,4,33.658,2
0,74,2,73.102,2
0,46,4,302.98,2
0,33,6,476.77,2
0,67,2,433,2
0,52,8,228.53,2
1,38,4,964.79,3
1,29,4,773.4,3
1,30,1,629.96,4
1,37,7,1908.3,4
0,29,2,484.21,2
1,52,6,1189.2,4
0,60,3,947.22,3
0,84,4,277.98,2
1,21,5,1572.3,4
1,21,2,1914.9,1
1,27,7,1274.1,4
1,37,6,1764.7,4
0,61,7,58.305,2
1,27,8,1209.3,4
0,49,5,35.595,2
1,56,8,644.36,3
0,47,7,2067.4,4
1,41,4,1165.6,4
0,72,7,331.68,2
0,42,8,430.89,2
1,28,1,235.76,4
0,25,3,1846,4
0,67,3,67.942,2
1,26,3,151.07,3
1,41,3,753.73,4
0,60,2,428.51,2
1,50,6,241.38,3
1,47,2,834.13,3
1,35,5,546.75,1
1,51,6,1098.6,4
0,59,7,306.16,2
1,65,2,953.98,3
0,36,6,2449.2,3
1,38,2,1327.9,4
1,44,7,914.98,3
0,28,6,527.2,3
1,22,7,1346.6,4
0,51,4,186.6,2
0,69,3,57.432,2
0,40,3,497.95,2
1,43,3,1511.3,4
1,64,8,618.12,3
1,43,4,535.86,3
0,28,5,69.032,2
0,49,2,151.57,2
0,42,5,2392.3,3
0,48,6,300.17,2
1,41,6,1865.9,4
1,66,4,642.9,3
1,28,2,1910,4
1,40,6,241.51,3
0,65,4,30.963,2
0,34,3,1780.5,3
1,34,3,411.79,1
1,26,4,641.94,4
1,20,2,140.07,4
1,36,8,593.87,1
0,35,2,1308.2,4
1,67,3,278.19,1
1,73,4,365.85,3
0,75,5,225.93,2
1,23,7,1840,1
1,39,3,159.89,1
0,58,5,2177.1,4
1,50,7,452.37,3
1,46,4,269.56,4
1,19,7,51.786,1
0,50,5,414.21,2
1,44,6,531.58,3
1,39,8,432.19,1
1,62,2,325.3,3
1,58,8,412.45,3
0,35,1,193.08,2
1,33,3,156.4,1
1,27,2,223.17,3
1,36,4,1233.2,4
0,44,5,984.98,4
0,71,3,115.49,2
0,24,7,2983,4
0,72,2,131.32,2
0,53,6,2689.5,4
0,20,7,1475,4
0,21,3,2511.4,3
1,41,6,653.07,1
0,26,8,2832.6,3
1,61,3,716.17,1
0,47,6,1681.5,4
0,57,7,1496.8,4
0,60,5,2350.6,4
0,42,4,1195.9,4
0,38,5,50.758,2
0,70,1,105.35,2
1,45,2,1783.3,4
0,30,4,1462.6,3
0,20,5,984.76,3
0,60,5,1237.8,4
0,22,2,631.62,4
0,78,4,180.4,2
0,35,8,520.69,3
0,67,6,272.92,2
0,64,5,185.6,2
0,63,3,1006.3,4
0,57,7,359.92,2
1,24,5,1367,4
0,47,5,173.08,2
0,38,8,291.91,2
1,27,2,1786,4
1,48,8,1547.2,4
1,28,4,632.26,3
1,32,2,345.21,1
0,59,5,248.32,2
0,49,6,1693.6,3
1,46,2,509.09,1
0,71,8,13.887,2
1,63,6,72.419,3
1,29,7,1249.8,4
1,46,6,467.55,3
1,47,5,1087.8,4
0,22,7,2143.9,4
0,82,1,106.92,2
0,47,1,97.876,2
1,34,2,1820,1
0,53,5,100.43,2
0,20,6,1743.9,4
1,58,4,284.99,1
1,31,3,915.35,1
1,22,5,203.3,4
0,61,5,454.45,2
0,30,6,169.61,4
1,49,2,1477,4
1,54,5,433.79,3
1,61,3,540.98,1
0,40,5,2514.3,4
1,26,8,646.26,1
0,25,7,300.11,4
0,27,2,2798,4
0,29,4,2442.2,4
1,57,5,952.51,3
0,38,7,1854,4
0,48,8,748.08,3
0,28,1,441.16,2
1,32,4,1257.7,1
1,28,8,811.32,4
1,67,7,960.3,3
1,51,6,1773.7,1
1,46,4,674.37,4
1,27,2,1550.7,1
1,37,4,276.63,3
1,42,1,387.36,1
0,20,4,1396,4
0,28,8,288.93,2
1,62,6,323.48,1
1,41,5,190.73,1
1,32,6,277.03,4
1,36,7,642.75,1
1,41,8,1369.1,1
1,47,4,923.18,1
0,77,6,17.521,2
0,30,6,334.97,2
0,35,7,141.1,2
1,68,7,298.05,1
1,67,5,839.57,3
1,37,2,1590.5,1
1,39,2,553.6,3
0,73,1,252.19,2
1,36,1,641.56,3
0,61,1,408.72,2
0,56,1,436.84,3
1,52,5,938.25,1
1,51,6,565.33,1
1,55,2,716.55,3
0,30,4,261.94,2
0,62,6,2240.3,3
1,41,1,1048.4,1
1,52,3,1529,4
0,65,5,167.43,2
1,30,7,279.26,3
1,44,6,349.1,3
1,32,2,240.6,1
0,35,1,62.111,2
1,25,3,769.69,3
1,51,2,877.36,4
1,67,2,735.8,3
1,55,3,534.29,1
0,40,7,244.5,2
1,37,6,613.86,1
1,22,1,155.23,4
1,53,7,205.42,4
1,41,6,231.19,1
0,25,2,378.93,4
0,61,6,1023.6,4
1,22,4,1529.6,4
1,23,6,76.577,1
0,67,4,276.58,2
1,55,7,554.96,1
1,64,5,297.47,3
1,60,2,705.79,3
1,37,5,881.07,4
1,51,5,1430.2,1
0,36,7,1798.5,3
1,53,2,903.99,1
1,39,4,364.38,4
0,52,5,35.654,2
1,40,7,734.94,3
0,47,1,65.824,2
0,33,7,2765.1,3
1,53,7,101.05,1
0,64,2,395.26,2
0,59,3,325.83,3
1,34,6,536.87,1
0,37,4,351.72,2
1,67,7,789.05,3
1,66,1,838.48,3
1,45,6,211,1
1,63,5,867.53,3
1,28,6,1303.1,1
0,30,4,328.44,2
0,48,8,2306.5,4
0,33,3,274.66,2
0,29,7,430.65,2
1,37,3,229.37,4
1,31,5,259.8,3
1,31,5,983.51,1
0,24,7,1843.4,3
0,72,6,42.774,2
0,58,5,1287.5,4
1,55,5,750.93,3
1,54,2,526.09,3
1,27,6,889.6,4
0,64,8,455.8,2
0,54,8,2556.2,4
1,51,5,499.74,3
1,38,3,1549.6,4
1,52,4,734.45,4
1,37,6,1003.8,4
0,56,4,1325.8,4
0,56,2,363.54,2
1,43,2,108.48,3
1,53,3,569.76,1
1,33,2,793.65,1
1,40,7,463.96,3
0,25,2,2904.8,4
0,27,3,1993.2,3
1,37,6,471.12,4
0,66,1,77.983,2
1,26,7,313.75,3
0,45,3,1768.9,4
1,53,6,1755,4
0,34,3,2878.3,3
0,46,5,195.59,2
1,53,1,315.51,1
1,51,8,1849.3,1
0,54,2,146.11,3
0,33,2,2458.6,3
1,71,8,220.84,1
1,43,6,434.69,3
1,36,4,91.335,1
1,31,1,334.03,1
1,35,4,451.64,1
0,35,1,2093.4,3
0,52,7,2495.1,3
0,81,2,354.15,2
0,38,7,935.1,3
1,45,5,662.45,1
0,65,2,133.88,2
1,49,6,718.72,4
0,20,4,2332.7,4
0,38,6,2397,4
0,57,1,1627,3
0,73,1,105.58,2
0,47,7,1987.1,3
1,25,7,1691.3,4
0,46,1,1545.6,3
1,55,4,495.57,1
0,51,6,42.73,2
1,53,2,1184.5,4
1,68,5,898.5,1
1,46,8,356.22,4
1,34,2,130.98,3
1,72,6,430.6,3
1,25,8,223.48,1
1,24,4,1933.3,4
0,35,2,290.6,3
0,28,2,1375.5,4
0,62,3,12.974,2
0,56,5,501.5,4
0,28,8,305.79,2
1,39,2,921.71,4
0,29,2,2872.1,3
1,50,8,1284.2,4
0,19,5,1342.6,4
0,36,4,177.49,2
0,51,7,202.36,2
0,78,1,486.5,2
1,54,2,830,4
0,35,4,1984.7,3
1,51,5,913.29,3
0,81,2,440.72,2
1,30,7,625.97,1
1,42,5,242.03,3
0,42,5,1168,4
0,47,6,1711.1,3
1,62,3,699.87,3
1,27,6,717.55,3
0,66,5,360.18,2
0,64,4,166.98,2
1,42,6,1030.6,4
1,67,5,183.16,3
0,41,2,282.92,2
1,52,8,102.48,4
1,44,3,334.41,3
1,35,6,83.682,4
0,32,4,221.37,4
0,41,2,481.1,2
1,41,3,404.39,4
1,45,3,395.28,3
0,48,7,201.94,2
0,47,2,1632.6,4
0,30,2,444.97,2
1,73,4,394.89,3
0,83,6,74.794,2
1,21,4,1215,4
0,59,6,248.04,3
0,54,2,84.575,2
1,48,8,96.957,1
1,25,4,622.64,3
1,34,2,1895,4
0,66,8,159.08,2
1,27,1,685.26,3
1,55,6,502.69,3
0,53,6,123.82,2
1,26,3,817.67,1
0,18,6,1767.6,4
0,29,2,396.14,2
1,72,1,934.24,1
1,72,3,909.01,1
0,39,2,2640.5,3
0,32,2,1879,4
1,29,4,195.19,1
1,57,6,327.73,1
0,71,6,451.85,2
1,24,1,239.44,1
1,31,8,1903.1,4
0,42,4,619.76,4
1,26,3,1616.8,4
1,42,7,301.84,1
1,50,8,166.96,3
1,68,5,110.47,3
1,45,8,1163.4,4
0,55,8,355.02,3
0,52,5,2155,4
0,47,7,461.59,2
0,44,6,1889,4
0,44,6,1080.7,4
1,39,2,368.26,1
1,54,2,1702.8,4
0,44,1,123.63,2
0,29,5,437.55,2
0,52,6,2279.9,3
1,27,2,922.89,3
0,50,3,67.762,2
0,51,7,1821.9,3
0,59,4,216.53,2
0,38,4,431.69,2
0,42,4,1809.6,3
1,30,5,1446.4,1
0,58,2,319.73,2
0,56,1,2854.2,4
1,24,4,1667.4,1
1,31,4,1043.4,4
1,21,2,1248.6,1
0,31,1,36.571,2
0,77,3,104.54,2
0,79,5,57.055,2
1,26,8,1558.6,4
0,44,7,383.93,2
0,33,1,1275.7,4
1,65,3,364.23,1
1,72,4,772.34,3
1,42,4,58.433,3
1,25,4,897.94,3
0,36,3,2886.6,4
1,33,5,1825.7,4
0,56,7,2074.5,4
0,81,2,481.08,2
1,37,2,360.83,1
0,29,4,257.43,2
1,46,3,260.57,1
0,48,4,1138.4,4
0,29,4,2634,4
0,35,5,24.169,2
0,63,6,830.1,3
1,24,3,499.99,4
0,42,6,1742.9,4
1,54,6,1832.6,1
0,40,6,416.37,2
0,44,5,77.376,2
0,56,2,339.44,2
1,26,2,124.6,3
0,43,7,205.96,2
0,51,4,77.768,2
1,52,5,287.05,1
1,46,6,123.15,3
1,57,2,818.77,3
0,41,2,352.83,2
1,50,6,609.14,3
0,61,4,830.84,3
1,26,4,433.46,1
1,52,7,233.94,3
0,54,7,284.12,2
0,58,6,51.566,2
1,41,6,404.39,4
0,71,3,480.78,2
0,60,3,89.367,2
1,30,8,1615,1
1,61,7,303.41,1
1,20,4,1553.3,1
1,20,4,715.79,4
0,76,3,498.79,2
1,45,4,274.34,3
0,52,5,273.22,2
1,36,4,197.2,1
1,41,2,1699.5,4
0,53,1,2331.6,3
0,23,4,734.45,4
1,54,4,379.67,3
0,60,6,272.43,2
1,59,3,504.88,1
1,71,7,736.29,3
1,35,1,769.94,4
0,49,5,363.48,2
0,42,5,216.71,2
0,34,5,1813.3,3
1,42,4,1219.3,4
0,53,2,439.63,2
1,56,2,809.83,3
0,81,2,293.9,2
0,19,5,2293.1,4
1,30,3,408.21,3
1,24,5,764.54,4
1,32,7,1961.2,4
1,19,1,1180.7,1
0,55,1,807.17,4
0,37,1,392.65,2
0,38,5,410.95,2
1,20,7,956.48,4
1,68,2,389.05,3
1,74,7,75.129,3
0,45,4,1369.3,4
0,29,1,143.53,2
1,23,4,1373.9,4
0,61,5,491.44,2
1,73,8,930.2,3
1,44,8,433.69,3
0,67,6,93.546,2
0,54,7,2664.3,3
0,56,6,143.94,2
0,34,3,330.24,2
1,43,5,1647.2,4
1,54,3,258.4,1
1,60,8,811.73,3
1,47,2,1954.1,4
1,30,8,404.22,1
0,51,7,96.334,2
1,37,5,576.84,1
0,46,6,1073.1,4
1,43,1,67.845,1
0,50,3,440.9,2
1,72,1,490.65,3
1,52,7,589.49,3
0,42,5,2148.5,3
1,28,4,1371.9,4
1,60,7,529.53,3
1,34,4,379.58,3
1,67,2,110.21,1
1,49,7,140.09,3
0,51,7,249.14,2
1,27,7,356.46,1
0,57,1,2418.9,4
0,24,5,965.62,4
1,55,7,565.48,3
1,57,2,392.83,1
1,33,2,667.98,4
1,20,5,988.52,4
0,75,5,237.59,2
1,29,5,244.92,1
1,25,3,1111.6,4
0,79,6,327.73,2
1,37,6,869.77,4
0,77,2,138.16,2
1,39,3,114.08,4
0,45,4,331.84,2
1,38,6,1478.8,1
1,36,2,1342.4,1
1,35,1,1042.5,4
1,35,7,340.72,1
0,53,5,377.66,2
0,72,2,86.612,2
1,21,3,1532.4,1
1,63,5,199.95,1
1,49,6,388.5,4
0,52,7,390.25,2
1,38,3,1231.9,4
0,52,5,431.06,4
