,in-store,age,items,amount,region
55399,1,38,7,531.82,1
55400,0,64,7,314.29,2
55401,1,20,7,983.62,4
55402,0,47,8,200.99,2
55403,0,62,7,653.25,3
55404,1,42,4,772.79,3
55405,1,67,8,997.59,1
55406,1,54,3,265.67,1
55407,0,68,2,196.48,2
55408,0,21,3,1419.7,4
55409,1,36,1,129.99,3
55410,0,61,2,64.53,2
55411,0,32,8,629.86,3
55412,1,49,5,125.07,3
55413,1,46,5,668.3,4
55414,1,49,5,141.34,1
55415,1,44,2,983.39,4
55416,1,43,4,827.99,1
55417,0,33,1,1264.1,3
55418,0,47,1,1241.6,4
55419,0,54,2,727.7,3
55420,0,71,2,487.82,2
55421,1,57,6,880.1,3
55422,1,51,3,719.55,3
55423,0,80,5,352.74,2
55424,0,27,6,1449.2,4
55425,0,57,6,1230.2,4
55426,0,61,7,1214.3,4
55427,0,81,6,444.09,2
55428,1,57,6,523.97,1
55429,0,81,5,36.301,2
55430,1,45,6,100.92,4
55431,0,45,2,479.7,2
55432,0,31,4,320.93,4
55433,0,60,1,437.8,2
55434,1,42,5,284.32,1
55435,1,36,3,257.95,1
55436,0,51,5,568.18,4
55437,1,27,3,584.26,3
55438,0,74,4,354.17,2
55439,1,33,8,692.66,1
55440,0,52,5,2380.1,4
55441,0,59,7,113.91,2
55442,0,22,5,2379.4,4
55443,1,58,1,525.01,3
55444,1,65,7,719.62,3
55445,1,54,4,120.17,4
55446,1,50,4,358.96,1
55447,0,74,2,498.7,2
55448,0,84,5,381.74,2
55449,1,29,6,1272.2,4
55450,1,70,2,133.95,1
55451,0,49,5,136.67,2
55452,0,46,5,246.63,4
55453,1,33,6,144.9,1
55454,1,45,1,928.11,1
55455,1,27,6,731.61,4
55456,0,85,4,5.6801,2
55457,1,33,6,1935.4,4
55458,1,28,7,858.52,4
55459,1,53,7,1874.7,1
55460,0,50,3,960.73,4
55461,0,54,1,239.82,2
55462,0,33,1,130.39,2
55463,1,30,7,253.81,1
55464,0,68,7,197.99,2
55465,0,52,6,1024.0,4
55466,1,29,2,1892.2,4
55467,1,41,7,622.91,4
55468,1,44,2,347.1,3
55469,1,26,5,556.07,1
55470,0,52,4,405.8,2
55471,1,31,3,1926.4,4
55472,1,57,7,176.75,1
55473,0,34,3,140.37,4
55474,1,33,3,1460.2,4
55475,0,53,8,1227.6,3
55476,0,48,6,1642.8,4
55477,0,21,2,1954.3,4
55478,0,44,5,1494.3,3
55479,1,23,7,364.73,1
55480,0,67,6,479.74,2
55481,1,26,6,888.42,4
55482,0,50,6,2322.1,4
55483,1,44,7,1423.3,4
55484,1,51,5,1730.8,1
55485,0,44,4,2339.3,3
55486,1,28,1,991.5,3
55487,1,25,5,402.62,3
55488,0,85,7,371.84,2
55489,1,41,2,58.838,1
55490,0,55,4,2954.5,4
55491,1,35,3,791.14,4
55492,0,28,3,457.31,2
55493,1,22,4,1535.2,4
55494,1,38,8,771.87,4
55495,1,53,8,514.19,4
55496,0,74,1,138.87,2
55497,0,82,8,383.54,2
55498,1,23,7,154.43,4
55499,1,46,2,750.62,3
55500,1,40,3,1004.9,4
55501,0,71,3,420.88,2
55502,1,61,7,536.25,3
55503,1,34,2,454.66,3
55504,1,55,5,940.97,1
55505,0,44,6,2423.8,4
55506,0,46,3,280.13,2
55507,1,68,1,609.67,3
55508,1,51,6,460.41,1
55509,0,48,4,1963.8,4
55510,1,45,2,653.42,4
55511,0,28,3,466.13,2
55512,0,58,4,1244.3,3
55513,0,33,6,177.57,2
55514,1,47,6,208.6,1
55515,1,26,3,112.41,3
55516,1,39,6,635.3,1
55517,0,50,4,639.86,3
55518,0,64,7,432.01,2
55519,1,29,7,905.06,3
55520,0,46,5,156.86,2
55521,0,53,5,461.8,2
55522,1,74,4,380.46,3
55523,0,29,2,23.791,2
55524,0,57,6,1266.8,4
55525,0,40,6,34.842,2
55526,0,59,7,99.391,2
55527,1,29,2,364.91,3
55528,0,24,8,2099.8,4
55529,0,36,8,241.5,2
55530,1,66,7,507.65,1
55531,0,47,5,329.58,4
55532,1,73,2,416.3,1
55533,0,68,5,168.99,2
55534,0,73,8,360.72,2
55535,0,48,2,1898.1,3
55536,1,42,5,1505.3,4
55537,1,26,3,305.54,3
55538,1,26,1,180.06,1
55539,1,56,7,898.06,1
55540,0,57,2,1714.3,4
55541,0,19,4,2605.9,3
55542,0,33,7,407.53,4
55543,0,81,5,411.96,2
55544,1,37,2,1005.0,1
55545,1,26,2,632.43,3
55546,1,67,3,776.16,3
55547,0,55,5,215.46,2
55548,1,65,5,509.27,1
55549,0,44,7,425.1,2
55550,0,38,4,218.57,2
55551,0,52,1,469.22,2
55552,0,66,6,209.0,2
55553,1,51,7,362.6,3
55554,0,80,5,337.03,2
55555,1,28,3,575.1,1
55556,0,33,2,1824.5,3
55557,0,42,8,2687.7,4
55558,1,23,4,79.687,1
55559,0,38,7,2369.3,3
55560,1,29,6,708.61,1
55561,0,49,1,30.613000000000003,2
55562,1,30,5,147.24,3
55563,1,33,6,648.67,4
55564,0,60,6,176.92,4
55565,0,20,4,2344.5,3
55566,1,53,2,1404.8,4
55567,1,27,3,167.05,3
55568,1,21,1,1298.1,4
55569,0,28,7,166.87,2
55570,0,61,7,175.2,2
55571,1,22,8,1246.1,4
55572,0,27,7,172.37,3
55573,1,35,7,1040.8,4
55574,0,27,7,2059.2,3
55575,1,73,8,106.12,3
55576,0,55,8,23.395,2
55577,1,45,8,795.22,3
55578,0,50,2,2780.2,4
55579,1,54,7,712.33,4
55580,0,38,1,1009.0,4
55581,0,41,6,181.69,2
55582,0,42,2,1839.7,4
55583,1,26,8,169.21,1
55584,1,34,6,636.99,3
55585,0,80,2,478.86,2
55586,0,71,6,463.29,2
55587,0,25,3,1136.5,3
55588,1,28,3,1460.8,4
55589,1,24,5,867.6,4
55590,1,30,6,603.08,1
55591,0,28,4,1743.7,4
55592,0,44,2,346.33,3
55593,1,34,7,960.17,4
55594,1,73,4,976.98,1
55595,1,25,7,1538.2,4
55596,1,72,8,588.42,3
55597,0,23,8,1853.3,4
55598,0,46,4,408.03,2
55599,0,26,2,962.47,4
55600,1,51,6,844.93,1
55601,1,27,3,154.55,4
55602,0,69,5,291.59,2
55603,0,58,5,2844.4,3
55604,0,31,1,284.1,3
55605,0,76,2,330.15,2
55606,1,37,7,962.07,1
55607,0,78,4,8.93,2
55608,0,24,4,2484.4,4
55609,0,28,7,386.19,2
55610,0,46,2,1731.8,4
55611,1,21,6,914.5,4
55612,1,45,4,928.89,1
55613,1,41,5,323.31,1
55614,1,72,2,818.07,3
55615,1,54,8,1236.0,4
55616,1,33,3,506.75,3
55617,1,30,6,187.94,4
55618,0,75,2,204.02,2
55619,1,45,5,1061.4,1
55620,1,36,4,627.16,3
55621,0,62,4,249.38,2
55622,1,42,1,192.6,4
55623,1,34,6,1233.4,4
55624,0,26,7,444.24,4
55625,0,40,5,817.89,4
55626,0,42,4,157.78,2
55627,1,19,5,101.66,4
55628,0,67,5,291.08,2
55629,0,41,6,2536.3,4
55630,0,49,2,275.72,2
55631,1,25,7,287.93,1
55632,0,59,7,1089.2,4
55633,1,54,2,661.52,1
55634,1,29,7,84.757,3
55635,0,68,4,57.397,2
55636,0,45,4,926.92,3
55637,0,73,1,468.15,2
55638,0,38,5,2301.0,4
55639,1,36,5,772.74,3
55640,1,50,5,578.76,4
55641,1,74,5,747.49,3
55642,0,62,5,275.62,2
55643,1,24,4,595.57,3
55644,1,36,4,714.78,1
55645,1,40,7,1439.0,4
55646,1,53,6,993.91,3
55647,1,26,5,419.2,4
55648,1,36,5,1230.0,1
55649,1,27,5,1779.1,4
55650,1,36,2,299.3,4
55651,0,60,6,202.87,2
55652,1,32,1,568.57,3
55653,1,36,5,1162.9,4
55654,0,56,6,2380.4,4
55655,1,57,7,615.98,1
55656,1,70,2,481.43,1
55657,1,20,8,509.14,1
55658,1,27,3,1003.7,4
55659,1,28,7,1923.5,1
55660,0,53,7,1805.6,3
55661,0,47,7,320.14,2
55662,1,48,6,874.36,3
55663,1,30,3,325.92,4
55664,0,82,4,155.35,2
55665,0,44,5,2603.4,3
55666,1,53,8,1585.7,4
55667,0,34,8,69.365,2
55668,0,54,4,2715.0,4
55669,1,46,7,83.925,3
55670,1,31,1,1959.6,4
55671,0,38,7,298.5,2
55672,1,29,7,170.34,3
55673,1,29,5,305.68,1
55674,1,32,4,1609.4,1
55675,0,58,6,1882.4,4
55676,0,49,1,152.15,4
55677,0,43,2,375.3,2
55678,1,29,4,318.77,1
55679,0,46,6,2784.3,4
55680,1,49,6,1803.6,4
55681,0,43,3,1980.2,3
55682,1,28,2,1362.7,1
55683,0,47,1,78.657,2
55684,1,50,4,525.79,3
55685,0,35,7,1227.5,4
55686,0,28,7,2150.2,4
55687,0,61,1,1254.1,3
55688,0,39,4,143.23,2
55689,0,39,7,1645.2,4
55690,1,25,7,1075.6,4
55691,0,74,7,484.08,2
55692,0,55,6,1918.8,4
55693,1,36,3,862.68,1
55694,1,35,6,761.06,4
55695,1,51,6,574.18,4
55696,0,35,8,2265.6,4
55697,1,53,2,572.94,3
55698,0,46,5,570.96,4
55699,1,56,7,282.91,3
55700,0,53,5,408.99,2
55701,1,65,6,414.88,3
55702,1,28,2,948.47,1
55703,0,52,3,1228.3,4
55704,0,64,6,106.34,2
55705,0,54,3,2074.1,3
55706,1,43,8,1037.9,4
55707,1,32,4,1092.7,1
55708,1,67,6,872.18,1
55709,1,62,1,454.44,1
55710,1,45,2,809.14,4
55711,1,48,1,196.95,3
55712,0,84,2,142.56,2
55713,0,36,6,2697.0,4
55714,1,53,8,247.84,4
55715,1,56,4,291.59,1
55716,0,34,1,1723.5,4
55717,0,21,4,392.51,4
55718,1,50,4,1889.4,4
55719,1,39,4,898.64,1
55720,0,61,6,1683.5,4
55721,1,28,4,599.65,3
55722,0,47,6,461.1,2
55723,1,52,6,773.79,3
55724,1,24,7,1528.7,4
55725,1,43,5,1089.7,1
55726,0,28,4,291.35,2
55727,0,26,2,1726.3,4
55728,1,49,6,754.35,4
55729,0,38,5,2105.7,4
55730,0,57,3,2115.3,4
55731,1,48,2,721.13,3
55732,1,37,2,939.42,1
55733,0,46,3,186.93,2
55734,1,36,8,959.46,4
55735,0,24,2,2796.4,4
55736,0,47,6,116.17,2
55737,0,67,3,194.9,2
55738,1,56,2,234.16,1
55739,0,74,2,187.97,2
55740,0,55,7,439.11,4
55741,0,83,8,49.893,2
55742,1,23,2,1542.9,4
55743,0,51,4,396.18,2
55744,1,38,7,1927.2,4
55745,1,54,6,558.51,1
55746,0,59,8,764.2,3
55747,1,45,1,1764.6,4
55748,1,51,4,586.18,4
55749,1,61,6,525.59,3
55750,0,75,3,235.93,2
55751,1,32,5,123.42,4
55752,1,69,3,612.21,3
55753,0,59,4,2726.6,4
55754,1,31,5,561.83,1
55755,1,38,4,89.212,1
55756,0,60,4,77.304,2
55757,1,54,6,169.78,3
55758,0,47,5,1963.9,4
55759,1,44,5,959.25,1
55760,1,45,3,1476.5,4
55761,1,36,1,417.56,3
55762,1,42,3,420.5,4
55763,0,69,6,346.94,2
55764,0,67,5,440.25,2
55765,0,43,2,1395.0,3
55766,1,64,4,298.76,1
55767,0,64,4,48.336000000000006,2
55768,0,25,7,2039.9,4
55769,0,29,1,340.16,2
55770,1,22,2,242.83,1
55771,0,63,5,111.99,2
55772,1,58,1,119.48,3
55773,1,66,7,491.81,3
55774,1,31,2,402.06,1
55775,0,58,4,2912.7,4
55776,1,53,6,644.64,1
55777,1,38,8,1748.6,1
55778,1,45,1,809.96,1
55779,0,62,2,127.51,2
55780,1,28,7,1285.3,1
55781,1,48,4,1720.5,4
55782,0,46,2,420.37,2
55783,1,51,1,291.01,4
55784,1,44,8,599.65,1
55785,0,64,7,443.99,2
55786,0,21,8,1651.5,3
55787,1,63,4,491.06,3
55788,0,73,5,258.39,2
55789,1,22,3,424.47,4
55790,0,33,5,341.97,2
55791,1,32,3,668.89,4
55792,0,55,8,466.69,2
55793,0,30,6,256.65,3
55794,1,20,3,1221.4,1
55795,0,39,3,531.63,4
55796,1,40,6,223.12,3
55797,0,52,1,1400.8,4
55798,1,30,7,1614.6,4
55799,1,55,7,198.3,3
55800,0,45,3,2409.8,3
55801,1,52,8,239.05,3
55802,0,28,3,845.38,4
55803,0,75,4,127.95,2
55804,1,65,8,752.28,1
55805,1,32,5,999.18,3
55806,0,63,2,471.23,2
55807,0,49,2,1823.1,3
55808,0,80,3,257.17,2
55809,0,59,2,2498.8,4
55810,0,41,3,2629.2,4
55811,1,20,1,658.51,1
55812,1,39,2,994.23,3
55813,0,69,4,411.67,2
55814,1,50,6,913.5,1
55815,0,67,5,486.01,2
55816,0,26,7,1975.4,3
55817,0,19,4,838.67,4
55818,1,43,1,1208.6,1
55819,1,27,5,95.139,1
55820,1,46,6,374.27,4
55821,1,42,5,946.66,1
55822,0,54,8,397.76,3
55823,1,31,3,268.67,1
55824,0,44,1,259.64,2
55825,1,54,3,347.83,4
55826,1,44,2,320.2,3
55827,0,32,4,2151.1,4
55828,0,29,5,216.05,2
55829,1,46,5,71.738,1
55830,0,61,5,1304.2,4
55831,1,22,4,1970.2,1
55832,0,82,1,25.283,2
55833,0,68,4,436.86,2
55834,1,62,5,992.61,1
55835,0,44,4,530.81,3
55836,1,62,2,983.43,1
55837,0,64,6,20.184,2
55838,1,47,2,1708.7,4
55839,1,59,3,214.83,3
55840,0,31,6,1194.8,4
55841,1,29,3,732.11,1
55842,1,59,7,641.37,3
55843,1,67,2,315.02,3
55844,1,69,3,324.96,3
55845,1,53,2,263.69,1
55846,0,52,2,111.11,2
55847,1,44,3,1510.2,4
55848,1,27,7,261.23,1
55849,0,81,4,85.89,2
55850,0,37,4,28.139,2
55851,0,59,7,320.14,2
55852,1,29,7,634.69,1
55853,0,43,6,26.84,2
55854,0,46,2,431.44,2
55855,0,34,8,2298.3,3
55856,0,72,4,61.888000000000005,2
55857,0,38,1,391.18,2
55858,1,48,8,460.03,4
55859,1,43,1,349.23,4
55860,1,28,6,1239.9,4
55861,1,34,8,1388.0,4
55862,1,34,6,276.34,1
55863,1,70,7,640.78,3
55864,1,43,4,209.17,1
55865,1,54,8,210.39,3
55866,0,42,4,2374.9,3
55867,1,42,3,626.66,1
55868,0,38,5,1681.9,4
55869,1,32,5,483.18,4
55870,1,25,8,1014.5,1
55871,1,27,5,1697.8,4
55872,1,30,6,1396.9,1
55873,0,36,6,334.56,2
55874,1,59,4,639.71,1
55875,0,39,6,152.67,2
55876,1,31,3,282.12,3
55877,1,62,3,54.185,3
55878,1,33,4,1134.6,1
55879,0,46,1,1955.2,4
55880,0,80,6,424.53,2
55881,1,41,6,989.49,3
55882,1,35,4,593.39,3
55883,1,27,5,709.04,3
55884,0,49,4,495.49,2
55885,0,56,6,471.95,2
55886,1,62,1,984.01,3
55887,1,67,5,951.96,1
55888,0,30,2,708.88,3
55889,1,44,6,1171.8,4
55890,0,27,6,1619.5,4
55891,1,37,7,1759.9,1
55892,0,27,6,2284.2,4
55893,1,43,3,841.58,3
55894,0,44,5,1392.0,4
55895,0,78,5,114.98,2
55896,1,46,6,529.74,3
55897,1,45,1,382.99,4
55898,1,57,2,681.25,3
55899,1,54,4,929.4,4
55900,1,54,7,1529.6,4
55901,0,24,3,889.2,4
55902,1,39,4,848.73,1
55903,1,41,3,333.44,1
55904,1,25,7,1278.2,4
55905,1,24,8,1940.2,1
55906,1,43,7,323.17,1
55907,0,52,6,44.004,2
55908,0,66,2,446.19,2
55909,1,26,2,551.76,4
55910,1,35,7,338.1,1
55911,0,60,3,595.28,4
55912,1,46,2,1606.5,4
55913,0,36,2,2704.5,4
55914,1,38,5,1710.0,4
55915,0,46,1,1201.1,4
55916,1,44,5,1596.5,1
55917,1,46,2,90.238,1
55918,1,26,1,1527.3,4
55919,1,24,4,394.17,1
55920,1,29,5,541.12,4
55921,0,50,6,2386.9,3
55922,1,22,3,678.43,4
55923,1,21,3,135.06,4
55924,0,79,4,422.6,2
55925,1,26,7,1202.7,4
55926,0,40,5,358.4,2
55927,0,48,1,2755.7,4
55928,1,68,1,69.792,3
55929,1,41,3,379.62,3
55930,1,62,1,70.236,1
55931,0,83,3,31.671,2
55932,1,64,4,373.52,1
55933,0,30,6,181.78,2
55934,0,47,7,269.52,2
55935,0,79,6,461.84,2
55936,0,31,1,1545.2,3
55937,1,40,3,309.31,3
55938,1,37,3,946.47,3
55939,0,58,8,65.32300000000001,2
55940,0,42,3,202.08,2
55941,1,50,3,649.71,4
55942,0,64,4,62.482,2
55943,1,43,7,238.96,3
55944,0,55,2,2555.6,3
55945,1,45,6,1267.2,4
55946,1,38,4,407.47,1
55947,0,32,7,2102.0,4
55948,1,52,2,217.88,1
55949,1,68,6,493.52,3
55950,1,57,5,888.33,3
55951,0,42,3,630.55,3
55952,1,31,6,938.34,1
55953,1,70,6,227.26,1
55954,0,31,5,323.13,2
55955,1,57,6,482.19,1
55956,1,26,1,1751.7,1
55957,0,84,6,132.1,2
55958,1,68,1,910.16,3
55959,1,43,3,1971.5,4
55960,1,25,1,123.85,1
55961,0,36,1,734.31,4
55962,1,32,2,576.64,4
55963,1,42,4,529.03,1
55964,1,55,7,1168.3,1
55965,0,49,5,907.15,4
55966,1,30,2,501.04,4
55967,0,60,4,171.5,2
55968,1,34,6,202.8,1
55969,1,32,2,1308.7,4
55970,1,29,6,306.9,1
55971,1,54,6,106.21,1
55972,0,31,1,301.87,2
55973,0,60,5,2498.0,4
55974,0,22,6,368.46,4
55975,1,24,7,145.45,1
55976,0,30,3,464.02,2
55977,1,37,3,873.58,3
55978,1,50,7,356.68,3
55979,0,34,2,2296.9,3
55980,1,61,8,129.96,1
55981,1,34,5,746.44,1
55982,0,41,6,453.22,2
55983,1,59,4,924.6,3
55984,1,47,4,382.43,1
55985,1,28,4,803.64,3
55986,1,72,1,919.24,1
55987,1,37,7,1513.5,4
55988,0,46,2,319.07,2
55989,1,36,5,898.22,1
55990,1,37,8,299.82,3
55991,0,34,2,817.86,3
55992,1,38,6,1893.0,4
55993,0,71,7,452.73,2
55994,0,45,3,1344.5,3
55995,0,35,4,88.20100000000001,2
55996,0,44,4,1188.8,4
55997,1,34,3,819.42,3
55998,1,42,1,455.82,3
55999,1,35,8,492.16,3
56000,0,57,4,261.57,2
56001,1,48,2,777.51,1
56002,0,41,7,61.44,2
56003,1,42,8,1779.1,4
56004,0,49,3,233.26,2
56005,1,54,2,695.59,3
56006,1,48,3,1352.5,4
56007,0,32,2,1960.9,3
56008,0,46,7,854.56,3
56009,1,30,6,773.3,4
56010,1,26,7,993.64,3
56011,0,36,3,333.28,2
56012,1,43,6,369.35,3
56013,0,84,5,298.3,2
56014,1,45,8,665.94,1
56015,0,75,3,225.97,2
56016,1,56,6,615.39,1
56017,1,36,2,715.61,3
56018,0,52,4,1152.4,4
56019,1,54,7,702.47,3
56020,1,44,6,260.48,3
56021,1,52,3,72.87100000000001,3
56022,0,45,3,515.09,4
56023,0,33,5,471.13,2
56024,1,57,5,968.67,3
56025,1,25,6,1517.8,4
56026,1,41,5,817.65,1
56027,0,62,2,848.91,4
56028,1,63,5,566.56,1
56029,0,29,5,2638.7,4
56030,1,45,2,897.48,3
56031,0,61,7,2608.1,3
56032,0,58,6,2919.9,3
56033,0,60,4,53.575,2
56034,1,32,6,1528.7,1
56035,1,22,2,1688.5,4
56036,0,41,3,2374.9,3
56037,0,31,7,2560.5,3
56038,1,45,3,275.53,3
56039,1,49,3,1530.1,4
56040,1,65,3,731.21,1
56041,1,28,3,1367.7,1
56042,1,60,6,150.72,3
56043,1,57,2,682.18,3
56044,0,53,2,289.59,2
56045,0,62,2,155.94,4
56046,0,61,1,214.02,3
56047,1,53,3,639.75,3
56048,0,19,2,2644.3,4
56049,1,51,4,51.693999999999996,4
56050,0,67,7,446.0,2
56051,1,58,6,805.71,3
56052,0,59,4,797.34,4
56053,0,50,5,498.57,2
56054,1,57,2,256.14,3
56055,1,31,6,273.4,3
56056,0,19,5,367.85,3
56057,1,34,8,782.33,4
56058,1,37,1,1239.7,4
56059,1,31,4,1785.6,4
56060,0,56,3,2605.3,4
56061,0,27,3,275.61,3
56062,1,23,5,1909.5,4
56063,1,52,8,773.25,3
56064,1,46,2,1718.9,4
56065,0,77,8,453.07,2
56066,1,20,4,638.22,1
56067,0,59,8,2042.1,4
56068,0,47,1,1341.0,4
56069,0,51,5,251.9,2
56070,0,55,8,251.95,2
56071,0,57,6,1688.6,4
56072,1,69,4,515.78,1
56073,1,39,5,340.04,3
56074,1,29,3,771.35,1
56075,0,50,2,2068.4,3
56076,0,47,7,319.47,2
56077,0,46,1,2263.0,4
56078,0,62,4,2434.5,4
56079,1,24,3,493.13,4
56080,0,58,2,1004.0,4
56081,1,29,4,785.61,1
56082,1,68,3,862.24,1
56083,0,24,5,2702.9,4
56084,1,48,5,1038.7,1
56085,1,65,4,329.49,3
56086,0,20,7,371.07,4
56087,0,63,3,291.37,2
56088,0,19,5,2336.4,4
56089,1,44,2,445.69,1
56090,0,57,2,481.42,2
56091,0,50,6,301.38,2
56092,1,27,4,312.18,3
56093,1,70,1,634.44,1
56094,0,23,4,148.3,4
56095,1,28,4,974.96,1
56096,0,39,1,324.21,2
56097,0,52,6,75.064,2
56098,0,50,6,47.403999999999996,2
56099,0,83,3,96.249,2
56100,0,42,5,6.3632,2
56101,1,37,8,832.99,4
56102,0,22,3,1390.4,4
56103,1,56,5,64.908,3
56104,0,77,2,106.95,2
56105,1,58,6,225.16,1
56106,1,33,1,921.0,1
56107,1,28,3,638.97,4
56108,1,21,2,334.22,4
56109,0,57,6,25.982,2
56110,1,48,5,1030.2,4
56111,0,54,2,1432.2,3
56112,0,19,2,410.91,3
56113,1,47,3,542.8,1
56114,1,41,5,1788.6,4
56115,1,43,2,947.41,1
56116,0,44,4,1762.4,4
56117,1,63,7,662.41,3
56118,1,49,6,500.35,3
56119,1,33,7,817.37,4
56120,0,62,5,720.71,4
56121,1,28,5,972.11,4
56122,1,54,8,904.46,3
56123,0,59,6,445.3,2
56124,0,40,2,384.45,2
56125,0,20,7,1846.8,3
56126,0,61,8,226.79,2
56127,1,50,1,711.17,3
56128,1,29,6,255.5,1
56129,1,29,7,111.53,4
56130,1,48,4,887.08,4
56131,1,36,3,851.47,1
56132,0,25,5,1843.0,4
56133,0,55,3,862.1,4
56134,0,68,4,203.34,2
56135,0,50,7,1922.6,4
56136,1,32,3,909.24,1
56137,1,46,4,1450.6,1
56138,1,47,1,936.6,3
56139,0,47,4,1617.9,4
56140,0,56,1,705.56,4
56141,0,39,8,313.67,2
56142,1,48,4,849.64,1
56143,1,32,2,223.95,1
56144,1,37,1,188.88,1
56145,0,67,7,219.57,2
56146,0,18,8,1147.3,4
56147,1,38,3,1927.2,1
56148,1,25,6,822.1,4
56149,0,44,2,2586.0,4
56150,0,59,2,114.46,2
56151,0,59,4,1596.9,4
56152,0,59,4,2181.6,3
56153,0,33,5,238.36,2
56154,1,40,5,207.09,1
56155,0,23,3,2866.9,4
56156,0,42,1,130.49,2
56157,0,24,4,422.09,3
56158,0,67,3,243.3,2
56159,0,49,5,935.15,4
56160,1,50,7,863.31,3
56161,0,56,5,452.22,2
56162,0,36,7,316.92,2
56163,1,63,1,962.33,3
56164,1,42,5,200.27,4
56165,1,28,3,1583.7,4
56166,0,63,7,2727.5,4
56167,1,60,2,870.37,1
56168,0,31,6,815.92,4
56169,0,41,5,45.876999999999995,2
56170,0,54,7,172.21,2
56171,0,27,5,1545.5,4
56172,0,29,6,1113.5,4
56173,0,46,7,1634.5,4
56174,0,23,6,1989.7,4
56175,1,56,2,801.13,3
56176,1,46,5,163.32,3
56177,0,32,6,2243.5,3
56178,0,58,2,2272.5,4
56179,0,35,5,1276.8,3
56180,1,70,4,736.44,3
56181,1,41,5,810.43,1
56182,1,54,2,898.56,1
56183,1,26,7,726.03,1
56184,1,54,6,149.54,1
56185,0,27,2,1666.8,4
56186,1,33,7,1066.8,4
56187,0,79,5,282.38,2
56188,0,43,7,2165.0,4
56189,0,62,3,2112.6,4
56190,0,48,4,182.86,2
56191,1,30,6,382.16,1
56192,0,28,6,460.86,2
56193,0,46,8,116.45,2
56194,1,27,4,1258.2,4
56195,1,31,6,143.37,1
56196,0,52,6,959.34,4
56197,0,39,6,1763.3,3
56198,0,79,1,268.57,2
56199,1,60,3,267.22,1
56200,1,41,1,405.45,1
56201,1,60,7,132.24,3
56202,0,45,4,987.5,4
56203,0,79,2,321.59,2
56204,1,38,7,526.19,4
56205,1,66,3,210.94,3
56206,0,23,3,410.74,4
56207,0,29,5,353.55,2
56208,0,61,2,31.995,2
56209,0,60,5,248.35,3
56210,1,71,4,113.52,3
56211,1,70,5,900.12,1
56212,1,37,1,562.31,4
56213,1,43,4,602.72,1
56214,0,67,6,263.82,2
56215,1,32,5,189.6,4
56216,1,20,3,1861.6,4
56217,0,66,3,450.67,2
56218,0,65,2,179.9,2
56219,0,51,4,2690.1,4
56220,0,73,2,273.49,2
56221,1,24,2,1947.0,4
56222,1,44,2,1118.3,1
56223,1,47,7,972.35,1
56224,0,22,5,1980.0,4
56225,1,43,3,890.89,3
56226,1,50,6,894.44,4
56227,0,59,5,567.67,4
56228,1,57,5,476.38,3
56229,1,24,5,400.69,3
56230,0,48,4,1922.8,3
56231,1,67,4,241.25,3
56232,1,58,5,603.11,3
56233,0,30,5,2891.9,4
56234,1,49,5,1790.9,1
56235,0,49,5,2960.4,3
56236,1,43,4,1402.9,4
56237,1,53,2,1014.5,4
56238,0,29,5,2470.7,3
56239,1,52,7,1899.1,1
56240,1,53,2,994.56,1
56241,0,23,3,2369.8,3
56242,0,41,3,1309.1,4
56243,1,52,5,1518.4,1
56244,0,25,6,1094.6,4
56245,0,60,3,2247.4,3
56246,0,43,7,2968.9,3
56247,1,36,4,935.37,1
56248,1,52,5,1881.6,1
56249,0,74,6,325.13,2
56250,0,60,7,1686.0,4
56251,0,61,4,111.56,4
56252,1,19,6,1513.8,1
56253,0,34,8,407.88,2
56254,0,37,6,2277.5,3
56255,1,55,8,944.86,1
56256,1,27,2,1836.7,4
56257,0,39,5,1224.0,4
56258,1,72,4,997.53,3
56259,1,25,5,990.86,1
56260,0,60,3,89.3,2
56261,0,69,6,387.02,2
56262,0,56,7,783.46,4
56263,0,28,2,1151.7,4
56264,1,47,7,590.13,3
56265,1,54,6,653.16,4
56266,1,25,7,266.33,4
56267,1,50,7,698.43,1
56268,1,33,6,794.58,1
56269,0,41,2,157.27,2
56270,0,38,3,2596.6,4
56271,1,44,6,933.59,1
56272,1,37,5,330.68,1
56273,1,47,1,859.45,1
56274,1,55,4,991.66,3
56275,1,49,4,934.32,3
56276,0,50,6,263.0,2
56277,1,31,2,599.1,3
56278,0,79,3,310.11,2
56279,1,45,4,601.6,3
56280,1,35,7,878.79,1
56281,1,45,2,421.96,3
56282,1,26,3,1143.0,4
56283,1,51,6,1603.6,1
56284,1,46,2,878.27,4
56285,1,26,7,1157.5,1
56286,1,27,2,64.876,1
56287,0,62,6,173.45,2
56288,1,47,2,882.73,4
56289,1,43,2,757.27,3
56290,0,47,6,2799.6,3
56291,1,25,2,147.16,3
56292,1,28,3,400.49,1
56293,1,58,2,562.36,3
56294,0,76,7,464.03,2
56295,0,60,3,214.2,2
56296,0,46,2,14.543,2
56297,1,71,3,226.53,1
56298,1,26,7,1903.4,4
56299,0,49,2,2517.7,3
56300,0,61,2,218.14,2
56301,0,54,6,545.95,4
56302,1,39,3,1774.8,4
56303,0,53,3,1555.7,4
56304,1,40,4,330.23,1
56305,1,35,6,113.24,3
56306,0,69,8,356.09,2
56307,1,25,5,407.53,1
56308,1,65,5,739.81,1
56309,0,29,2,1766.0,4
56310,0,56,5,279.02,2
